DATASET,REGION,YEAR,VALUE,LANDUSE,SIMPLE GROUP,AREA sq m,AREA sq km,POPULATION,FLOODCOUNT,FLOW cms
ConusBackcasting,Mountain,1963,2,Developed,Developed,62370680.24,62.37068024,864803,2,34241.98
ConusBackcasting,Mountain,1963,14,Hay Pasture,Hay Pasture,1309472120,1309.47212,864803,2,34241.98
ConusBackcasting,Mountain,1963,9,Evergreen Forest,Forest,561336122.2,561.3361222,864803,2,34241.98
ConusBackcasting,Mountain,1963,13,Cultivated Cropland,Cropland,201783822.4,201.7838224,864803,2,34241.98
ConusBackcasting,Mountain,1963,1,Open Water,Water,42579383.31,42.57938331,864803,2,34241.98
ConusBackcasting,Mountain,1963,16,Woody Wetland,Wetland,6493043.789,6.493043789,864803,2,34241.98
ConusBackcasting,Mountain,1963,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,864803,2,34241.98
ConusBackcasting,Mountain,1963,6,Mining,Developed,11237960.4,11.2379604,864803,2,34241.98
ConusBackcasting,Mountain,1964,8,Deciduous Forest,Forest,6119381606,6119.381606,870294,1,35335.75
ConusBackcasting,Mountain,1964,10,Mixed Forest,Forest,1302979076,1302.979076,870294,1,35335.75
ConusBackcasting,Mountain,1964,2,Developed,Developed,62932578.26,62.93257826,870294,1,35335.75
ConusBackcasting,Mountain,1964,14,Hay Pasture,Hay Pasture,1299607688,1299.607688,870294,1,35335.75
ConusBackcasting,Mountain,1964,9,Evergreen Forest,Forest,561336122.2,561.3361222,870294,1,35335.75
ConusBackcasting,Mountain,1964,13,Cultivated Cropland,Cropland,212210152.3,212.2101523,870294,1,35335.75
ConusBackcasting,Mountain,1964,1,Open Water,Water,42579383.31,42.57938331,870294,1,35335.75
ConusBackcasting,Mountain,1964,16,Woody Wetland,Wetland,6493043.789,6.493043789,870294,1,35335.75
ConusBackcasting,Mountain,1964,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,870294,1,35335.75
ConusBackcasting,Mountain,1964,6,Mining,Developed,10988227.95,10.98822795,870294,1,35335.75
ConusBackcasting,Mountain,1965,8,Deciduous Forest,Forest,6119319172,6119.319172,875786,3,36901.22
ConusBackcasting,Mountain,1965,10,Mixed Forest,Forest,1303166375,1303.166375,875786,3,36901.22
ConusBackcasting,Mountain,1965,2,Developed,Developed,63432043.17,63.43204317,875786,3,36901.22
ConusBackcasting,Mountain,1965,14,Hay Pasture,Hay Pasture,1292115714,1292.115714,875786,3,36901.22
ConusBackcasting,Mountain,1965,9,Evergreen Forest,Forest,561336122.2,561.3361222,875786,3,36901.22
ConusBackcasting,Mountain,1965,13,Cultivated Cropland,Cropland,219577259.7,219.5772597,875786,3,36901.22
ConusBackcasting,Mountain,1965,1,Open Water,Water,42579383.31,42.57938331,875786,3,36901.22
ConusBackcasting,Mountain,1965,16,Woody Wetland,Wetland,6493043.789,6.493043789,875786,3,36901.22
ConusBackcasting,Mountain,1965,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,875786,3,36901.22
ConusBackcasting,Mountain,1965,6,Mining,Developed,10488763.04,10.48876304,875786,3,36901.22
ConusBackcasting,Mountain,1966,8,Deciduous Forest,Forest,6119007007,6119.007007,881277,2,30581.74
ConusBackcasting,Mountain,1966,10,Mixed Forest,Forest,1302979076,1302.979076,881277,2,30581.74
ConusBackcasting,Mountain,1966,2,Developed,Developed,64243673.64,64.24367364,881277,2,30581.74
ConusBackcasting,Mountain,1966,14,Hay Pasture,Hay Pasture,1284124275,1284.124275,881277,2,30581.74
ConusBackcasting,Mountain,1966,9,Evergreen Forest,Forest,561273689.1,561.2736891,881277,2,30581.74
ConusBackcasting,Mountain,1966,13,Cultivated Cropland,Cropland,227568698.2,227.5686982,881277,2,30581.74
ConusBackcasting,Mountain,1966,1,Open Water,Water,42579383.31,42.57938331,881277,2,30581.74
ConusBackcasting,Mountain,1966,16,Woody Wetland,Wetland,6493043.789,6.493043789,881277,2,30581.74
ConusBackcasting,Mountain,1966,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,881277,2,30581.74
ConusBackcasting,Mountain,1966,6,Mining,Developed,10239030.59,10.23903059,881277,2,30581.74
ConusBackcasting,Mountain,1967,8,Deciduous Forest,Forest,6118757274,6118.757274,886768,4,42521.49
ConusBackcasting,Mountain,1967,10,Mixed Forest,Forest,1303353674,1303.353674,886768,4,42521.49
ConusBackcasting,Mountain,1967,2,Developed,Developed,64680705.44,64.68070544,886768,4,42521.49
ConusBackcasting,Mountain,1967,14,Hay Pasture,Hay Pasture,1276070404,1276.070404,886768,4,42521.49
ConusBackcasting,Mountain,1967,9,Evergreen Forest,Forest,561398555.3,561.3985553,886768,4,42521.49
ConusBackcasting,Mountain,1967,13,Cultivated Cropland,Cropland,235435270.5,235.4352705,886768,4,42521.49
ConusBackcasting,Mountain,1967,1,Open Water,Water,42579383.31,42.57938331,886768,4,42521.49
ConusBackcasting,Mountain,1967,16,Woody Wetland,Wetland,6493043.789,6.493043789,886768,4,42521.49
ConusBackcasting,Mountain,1967,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,886768,4,42521.49
ConusBackcasting,Mountain,1967,6,Mining,Developed,9739565.683,9.739565683,886768,4,42521.49
ConusBackcasting,Mountain,1968,8,Deciduous Forest,Forest,6118819708,6118.819708,892259,0,34276.34
ConusBackcasting,Mountain,1968,10,Mixed Forest,Forest,1303540974,1303.540974,892259,0,34276.34
ConusBackcasting,Mountain,1968,2,Developed,Developed,65429902.8,65.4299028,892259,0,34276.34
ConusBackcasting,Mountain,1968,14,Hay Pasture,Hay Pasture,1268266265,1268.266265,892259,0,34276.34
ConusBackcasting,Mountain,1968,9,Evergreen Forest,Forest,561211256,561.211256,892259,0,34276.34
ConusBackcasting,Mountain,1968,13,Cultivated Cropland,Cropland,242677511.6,242.6775116,892259,0,34276.34
ConusBackcasting,Mountain,1968,1,Open Water,Water,42579383.31,42.57938331,892259,0,34276.34
ConusBackcasting,Mountain,1968,16,Woody Wetland,Wetland,6493043.789,6.493043789,892259,0,34276.34
ConusBackcasting,Mountain,1968,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,892259,0,34276.34
ConusBackcasting,Mountain,1968,6,Mining,Developed,9489833.23,9.48983323,892259,0,34276.34
ConusBackcasting,Mountain,1969,8,Deciduous Forest,Forest,6125999516,6125.999516,897750,3,34935.73
ConusBackcasting,Mountain,1969,10,Mixed Forest,Forest,1306163165,1306.163165,897750,3,34935.73
ConusBackcasting,Mountain,1969,2,Developed,Developed,66428832.61,66.42883261,897750,3,34935.73
ConusBackcasting,Mountain,1969,14,Hay Pasture,Hay Pasture,1264582711,1264.582711,897750,3,34935.73
ConusBackcasting,Mountain,1969,9,Evergreen Forest,Forest,561835587.1,561.8355871,897750,3,34935.73
ConusBackcasting,Mountain,1969,13,Cultivated Cropland,Cropland,234686073.1,234.6860731,897750,3,34935.73
ConusBackcasting,Mountain,1969,1,Open Water,Water,42891548.88,42.89154888,897750,3,34935.73
ConusBackcasting,Mountain,1969,16,Woody Wetland,Wetland,6493043.789,6.493043789,897750,3,34935.73
ConusBackcasting,Mountain,1969,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,897750,3,34935.73
ConusBackcasting,Mountain,1969,6,Mining,Developed,9427400.117,9.427400117,897750,3,34935.73
ConusBackcasting,Mountain,1970,8,Deciduous Forest,Forest,6132992024,6132.992024,903241,1,35885.19
ConusBackcasting,Mountain,1970,10,Mixed Forest,Forest,1308285890,1308.28589,903241,1,35885.19
ConusBackcasting,Mountain,1970,2,Developed,Developed,67677494.88,67.67749488,903241,1,35885.19
ConusBackcasting,Mountain,1970,14,Hay Pasture,Hay Pasture,1261585922,1261.585922,903241,1,35885.19
ConusBackcasting,Mountain,1970,9,Evergreen Forest,Forest,562522351.3,562.5223513,903241,1,35885.19
ConusBackcasting,Mountain,1970,13,Cultivated Cropland,Cropland,226132736.6,226.1327366,903241,1,35885.19
ConusBackcasting,Mountain,1970,1,Open Water,Water,43328580.67,43.32858067,903241,1,35885.19
ConusBackcasting,Mountain,1970,16,Woody Wetland,Wetland,6493043.789,6.493043789,903241,1,35885.19
ConusBackcasting,Mountain,1970,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,903241,1,35885.19
ConusBackcasting,Mountain,1970,6,Mining,Developed,9489833.23,9.48983323,903241,1,35885.19
ConusBackcasting,Mountain,1971,8,Deciduous Forest,Forest,6139235336,6139.235336,917301,1,48649.12
ConusBackcasting,Mountain,1971,10,Mixed Forest,Forest,1310533482,1310.533482,917301,1,48649.12
ConusBackcasting,Mountain,1971,2,Developed,Developed,68988590.26,68.98859026,917301,1,48649.12
ConusBackcasting,Mountain,1971,14,Hay Pasture,Hay Pasture,1258214533,1258.214533,917301,1,48649.12
ConusBackcasting,Mountain,1971,9,Evergreen Forest,Forest,563084249.4,563.0842494,917301,1,48649.12
ConusBackcasting,Mountain,1971,13,Cultivated Cropland,Cropland,218828062.3,218.8280623,917301,1,48649.12
ConusBackcasting,Mountain,1971,1,Open Water,Water,43640746.24,43.64074624,917301,1,48649.12
ConusBackcasting,Mountain,1971,16,Woody Wetland,Wetland,6493043.789,6.493043789,917301,1,48649.12
ConusBackcasting,Mountain,1971,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,917301,1,48649.12
ConusBackcasting,Mountain,1971,6,Mining,Developed,9489833.23,9.48983323,917301,1,48649.12
ConusBackcasting,Mountain,1972,8,Deciduous Forest,Forest,6145041615,6145.041615,931361,4,74688.79
ConusBackcasting,Mountain,1972,10,Mixed Forest,Forest,1312968374,1312.968374,931361,4,74688.79
ConusBackcasting,Mountain,1972,2,Developed,Developed,70611851.2,70.6118512,931361,4,74688.79
ConusBackcasting,Mountain,1972,14,Hay Pasture,Hay Pasture,1255405043,1255.405043,931361,4,74688.79
ConusBackcasting,Mountain,1972,9,Evergreen Forest,Forest,563708580.5,563.7085805,931361,4,74688.79
ConusBackcasting,Mountain,1972,13,Cultivated Cropland,Cropland,210899056.9,210.8990569,931361,4,74688.79
ConusBackcasting,Mountain,1972,1,Open Water,Water,43890478.69,43.89047869,931361,4,74688.79
ConusBackcasting,Mountain,1972,16,Woody Wetland,Wetland,6493043.789,6.493043789,931361,4,74688.79
ConusBackcasting,Mountain,1972,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,931361,4,74688.79
ConusBackcasting,Mountain,1972,6,Mining,Developed,9489833.23,9.48983323,931361,4,74688.79
ConusBackcasting,Mountain,1973,8,Deciduous Forest,Forest,6151659525,6151.659525,945421,8,69721.3
ConusBackcasting,Mountain,1973,10,Mixed Forest,Forest,1315652998,1315.652998,945421,8,69721.3
ConusBackcasting,Mountain,1973,2,Developed,Developed,71423481.68,71.42348168,945421,8,69721.3
ConusBackcasting,Mountain,1973,14,Hay Pasture,Hay Pasture,1252408254,1252.408254,945421,8,69721.3
ConusBackcasting,Mountain,1973,9,Evergreen Forest,Forest,564520211,564.520211,945421,8,69721.3
ConusBackcasting,Mountain,1973,13,Cultivated Cropland,Cropland,202408153.5,202.4081535,945421,8,69721.3
ConusBackcasting,Mountain,1973,1,Open Water,Water,44452376.71,44.45237671,945421,8,69721.3
ConusBackcasting,Mountain,1973,16,Woody Wetland,Wetland,6493043.789,6.493043789,945421,8,69721.3
ConusBackcasting,Mountain,1973,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,945421,8,69721.3
ConusBackcasting,Mountain,1973,6,Mining,Developed,9489833.23,9.48983323,945421,8,69721.3
ConusBackcasting,Mountain,1974,8,Deciduous Forest,Forest,6159713397,6159.713397,959481,2,45805.05
ConusBackcasting,Mountain,1974,10,Mixed Forest,Forest,1318087889,1318.087889,959481,2,45805.05
ConusBackcasting,Mountain,1974,2,Developed,Developed,72797010.17,72.79701017,959481,2,45805.05
ConusBackcasting,Mountain,1974,14,Hay Pasture,Hay Pasture,1249723630,1249.72363,959481,2,45805.05
ConusBackcasting,Mountain,1974,9,Evergreen Forest,Forest,564894809.6,564.8948096,959481,2,45805.05
ConusBackcasting,Mountain,1974,13,Cultivated Cropland,Cropland,192543721.6,192.5437216,959481,2,45805.05
ConusBackcasting,Mountain,1974,1,Open Water,Water,44764542.28,44.76454228,959481,2,45805.05
ConusBackcasting,Mountain,1974,16,Woody Wetland,Wetland,6493043.789,6.493043789,959481,2,45805.05
ConusBackcasting,Mountain,1974,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,959481,2,45805.05
ConusBackcasting,Mountain,1974,6,Mining,Developed,9489833.23,9.48983323,959481,2,45805.05
ConusBackcasting,Mountain,1975,8,Deciduous Forest,Forest,6157403372,6157.403372,973541,4,52290.39
ConusBackcasting,Mountain,1975,10,Mixed Forest,Forest,1318150322,1318.150322,973541,4,52290.39
ConusBackcasting,Mountain,1975,2,Developed,Developed,73234041.97,73.23404197,973541,4,52290.39
ConusBackcasting,Mountain,1975,14,Hay Pasture,Hay Pasture,1255966941,1255.966941,973541,4,52290.39
ConusBackcasting,Mountain,1975,9,Evergreen Forest,Forest,564769943.4,564.7699434,973541,4,52290.39
ConusBackcasting,Mountain,1975,13,Cultivated Cropland,Cropland,188548002.3,188.5480023,973541,4,52290.39
ConusBackcasting,Mountain,1975,1,Open Water,Water,44889408.5,44.8894085,973541,4,52290.39
ConusBackcasting,Mountain,1975,16,Woody Wetland,Wetland,6493043.789,6.493043789,973541,4,52290.39
ConusBackcasting,Mountain,1975,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,973541,4,52290.39
ConusBackcasting,Mountain,1975,6,Mining,Developed,9052801.437,9.052801437,973541,4,52290.39
ConusBackcasting,Mountain,1976,8,Deciduous Forest,Forest,6156217142,6156.217142,987601,4,40382.03
ConusBackcasting,Mountain,1976,10,Mixed Forest,Forest,1317713290,1317.71329,987601,4,40382.03
ConusBackcasting,Mountain,1976,2,Developed,Developed,73421341.31,73.42134131,987601,4,40382.03
ConusBackcasting,Mountain,1976,14,Hay Pasture,Hay Pasture,1260274826,1260.274826,987601,4,40382.03
ConusBackcasting,Mountain,1976,9,Evergreen Forest,Forest,564582644.1,564.5826441,987601,4,40382.03
ConusBackcasting,Mountain,1976,13,Cultivated Cropland,Cropland,186050677.8,186.0506778,987601,4,40382.03
ConusBackcasting,Mountain,1976,1,Open Water,Water,45139140.96,45.13914096,987601,4,40382.03
ConusBackcasting,Mountain,1976,16,Woody Wetland,Wetland,6493043.789,6.493043789,987601,4,40382.03
ConusBackcasting,Mountain,1976,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,987601,4,40382.03
ConusBackcasting,Mountain,1976,6,Mining,Developed,8615769.643,8.615769643,987601,4,40382.03
ConusBackcasting,Mountain,1977,8,Deciduous Forest,Forest,6154094417,6154.094417,1001661,2,31043.63
ConusBackcasting,Mountain,1977,10,Mixed Forest,Forest,1316839227,1316.839227,1001661,2,31043.63
ConusBackcasting,Mountain,1977,2,Developed,Developed,73546207.53,73.54620753,1001661,2,31043.63
ConusBackcasting,Mountain,1977,14,Hay Pasture,Hay Pasture,1265768940,1265.76894,1001661,2,31043.63
ConusBackcasting,Mountain,1977,9,Evergreen Forest,Forest,564832376.5,564.8323765,1001661,2,31043.63
ConusBackcasting,Mountain,1977,13,Cultivated Cropland,Cropland,183490920.2,183.4909202,1001661,2,31043.63
ConusBackcasting,Mountain,1977,1,Open Water,Water,45139140.96,45.13914096,1001661,2,31043.63
ConusBackcasting,Mountain,1977,16,Woody Wetland,Wetland,6493043.789,6.493043789,1001661,2,31043.63
ConusBackcasting,Mountain,1977,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,1001661,2,31043.63
ConusBackcasting,Mountain,1977,6,Mining,Developed,8303604.076,8.303604076,1001661,2,31043.63
ConusBackcasting,Mountain,1978,8,Deciduous Forest,Forest,6153157920,6153.15792,1015721,7,44557.59
ConusBackcasting,Mountain,1978,10,Mixed Forest,Forest,1316776794,1316.776794,1015721,7,44557.59
ConusBackcasting,Mountain,1978,2,Developed,Developed,73858373.1,73.8583731,1015721,7,44557.59
ConusBackcasting,Mountain,1978,14,Hay Pasture,Hay Pasture,1269202761,1269.202761,1015721,7,44557.59
ConusBackcasting,Mountain,1978,9,Evergreen Forest,Forest,564894809.6,564.8948096,1015721,7,44557.59
ConusBackcasting,Mountain,1978,13,Cultivated Cropland,Cropland,180993595.6,180.9935956,1015721,7,44557.59
ConusBackcasting,Mountain,1978,1,Open Water,Water,45264007.18,45.26400718,1015721,7,44557.59
ConusBackcasting,Mountain,1978,16,Woody Wetland,Wetland,6493043.789,6.493043789,1015721,7,44557.59
ConusBackcasting,Mountain,1978,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,1015721,7,44557.59
ConusBackcasting,Mountain,1978,6,Mining,Developed,7866572.283,7.866572283,1015721,7,44557.59
ConusBackcasting,Mountain,1979,8,Deciduous Forest,Forest,6151160060,6151.16006,1029781,4,68416.95
ConusBackcasting,Mountain,1979,10,Mixed Forest,Forest,1316090030,1316.09003,1029781,4,68416.95
ConusBackcasting,Mountain,1979,2,Developed,Developed,74295404.89,74.29540489,1029781,4,68416.95
ConusBackcasting,Mountain,1979,14,Hay Pasture,Hay Pasture,1274946608,1274.946608,1029781,4,68416.95
ConusBackcasting,Mountain,1979,9,Evergreen Forest,Forest,564769943.4,564.7699434,1029781,4,68416.95
ConusBackcasting,Mountain,1979,13,Cultivated Cropland,Cropland,178059239.3,178.0592393,1029781,4,68416.95
ConusBackcasting,Mountain,1979,1,Open Water,Water,45326440.3,45.3264403,1029781,4,68416.95
ConusBackcasting,Mountain,1979,16,Woody Wetland,Wetland,6493043.789,6.493043789,1029781,4,68416.95
ConusBackcasting,Mountain,1979,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,1029781,4,68416.95
ConusBackcasting,Mountain,1979,6,Mining,Developed,7367107.376,7.367107376,1029781,4,68416.95
ConusBackcasting,Mountain,1980,8,Deciduous Forest,Forest,6149287067,6149.287067,1043841,1,42790.96
ConusBackcasting,Mountain,1980,10,Mixed Forest,Forest,1316090030,1316.09003,1043841,1,42790.96
ConusBackcasting,Mountain,1980,2,Developed,Developed,74420271.12,74.42027112,1043841,1,42790.96
ConusBackcasting,Mountain,1980,14,Hay Pasture,Hay Pasture,1280253422,1280.253422,1043841,1,42790.96
ConusBackcasting,Mountain,1980,9,Evergreen Forest,Forest,564707510.3,564.7075103,1043841,1,42790.96
ConusBackcasting,Mountain,1980,13,Cultivated Cropland,Cropland,174562984.9,174.5629849,1043841,1,42790.96
ConusBackcasting,Mountain,1980,1,Open Water,Water,45326440.3,45.3264403,1043841,1,42790.96
ConusBackcasting,Mountain,1980,16,Woody Wetland,Wetland,6493043.789,6.493043789,1043841,1,42790.96
ConusBackcasting,Mountain,1980,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,1043841,1,42790.96
ConusBackcasting,Mountain,1980,6,Mining,Developed,7367107.376,7.367107376,1043841,1,42790.96
ConusBackcasting,Mountain,1981,8,Deciduous Forest,Forest,6153719818,6153.719818,1048850,0,19753.85
ConusBackcasting,Mountain,1981,10,Mixed Forest,Forest,1317963023,1317.963023,1048850,0,19753.85
ConusBackcasting,Mountain,1981,2,Developed,Developed,74919736.03,74.91973603,1048850,0,19753.85
ConusBackcasting,Mountain,1981,14,Hay Pasture,Hay Pasture,1281439652,1281.439652,1048850,0,19753.85
ConusBackcasting,Mountain,1981,9,Evergreen Forest,Forest,564957242.8,564.9572428,1048850,0,19753.85
ConusBackcasting,Mountain,1981,13,Cultivated Cropland,Cropland,166571546.4,166.5715464,1048850,0,19753.85
ConusBackcasting,Mountain,1981,1,Open Water,Water,45638605.86,45.63860586,1048850,0,19753.85
ConusBackcasting,Mountain,1981,16,Woody Wetland,Wetland,6493043.789,6.493043789,1048850,0,19753.85
ConusBackcasting,Mountain,1981,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,1048850,0,19753.85
ConusBackcasting,Mountain,1981,6,Mining,Developed,6805209.356,6.805209356,1048850,0,19753.85
ConusBackcasting,Mountain,1982,8,Deciduous Forest,Forest,6159650964,6159.650964,1053859,2,45130.29
ConusBackcasting,Mountain,1982,10,Mixed Forest,Forest,1320460347,1320.460347,1053859,2,45130.29
ConusBackcasting,Mountain,1982,2,Developed,Developed,75294334.71,75.29433471,1053859,2,45130.29
ConusBackcasting,Mountain,1982,14,Hay Pasture,Hay Pasture,1282813180,1282.81318,1053859,2,45130.29
ConusBackcasting,Mountain,1982,9,Evergreen Forest,Forest,565394274.5,565.3942745,1053859,2,45130.29
ConusBackcasting,Mountain,1982,1,Open Water,Water,45701038.98,45.70103898,1053859,2,45130.29
ConusBackcasting,Mountain,1982,13,Cultivated Cropland,Cropland,156894413.9,156.8944139,1053859,2,45130.29
ConusBackcasting,Mountain,1982,16,Woody Wetland,Wetland,6493043.789,6.493043789,1053859,2,45130.29
